nucleo,processo,vara,data,prioridades,dias
4ª CONTADORIA DE CUSTAS,0005681-29.2017.8.17.3130,Vara da Fazenda Pública da Comarca de Petrolina,05/02/2025,Sem prioridade,0
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0005933-61.2019.8.17.3130,Vara da Fazenda Pública da Comarca de Petrolina,03/02/2025,Sem prioridade,2
4ª CONTADORIA DE CUSTAS,0005994-20.2010.8.17.1130,Vara da Fazenda Pública da Comarca de Petrolina,05/02/2025,Sem prioridade,0
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0007089-84.2019.8.17.3130,Vara da Fazenda Pública da Comarca de Petrolina,03/02/2025,Sem prioridade,2
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0007451-86.2019.8.17.3130,Vara da Fazenda Pública da Comarca de Petrolina,27/01/2025,Sem prioridade,9
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0007589-87.2018.8.17.3130,Vara da Fazenda Pública da Comarca de Petrolina,29/01/2025,Sem prioridade,7
4ª CONTADORIA DE CUSTAS,0007808-96.2012.8.17.1130,Vara da Fazenda Pública da Comarca de Petrolina,03/02/2025,Sem prioridade,2
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0008080-26.2020.8.17.3130,Vara da Fazenda Pública da Comarca de Petrolina,03/02/2025,Sem prioridade,2
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0008742-82.2023.8.17.3130,Vara da Fazenda Pública da Comarca de Petrolina,05/02/2025,Prioridade Legal,0
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0009577-46.2018.8.17.3130,Vara da Fazenda Pública da Comarca de Petrolina,04/02/2025,Sem prioridade,1
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0010285-23.2023.8.17.3130,Vara da Fazenda Pública da Comarca de Petrolina,27/01/2025,Sem prioridade,9
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0012681-07.2022.8.17.3130,Vara da Fazenda Pública da Comarca de Petrolina,27/01/2025,Sem prioridade,9
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0013262-22.2022.8.17.3130,Vara da Fazenda Pública da Comarca de Petrolina,31/01/2025,Sem prioridade,5
4ª CONTADORIA DE CUSTAS,0015885-88.2024.8.17.3130,Vara da Fazenda Pública da Comarca de Petrolina,30/01/2025,Sem prioridade,6
4ª CONTADORIA DE CUSTAS,0015886-73.2024.8.17.3130,Vara da Fazenda Pública da Comarca de Petrolina,30/01/2025,Sem prioridade,6
4ª CONTADORIA DE CUSTAS,0016190-09.2023.8.17.3130,Vara da Fazenda Pública da Comarca de Petrolina,05/02/2025,Sem prioridade,0
4ª CONTADORIA DE CUSTAS,0016194-46.2023.8.17.3130,Vara da Fazenda Pública da Comarca de Petrolina,30/01/2025,Sem prioridade,6
4ª CONTADORIA DE CUSTAS,0016229-74.2021.8.17.3130,Vara da Fazenda Pública da Comarca de Petrolina,05/02/2025,Sem prioridade,0
4ª CONTADORIA DE CUSTAS,0016391-64.2024.8.17.3130,Vara da Fazenda Pública da Comarca de Petrolina,30/01/2025,Sem prioridade,6
4ª CONTADORIA DE CUSTAS,0016393-34.2024.8.17.3130,Vara da Fazenda Pública da Comarca de Petrolina,30/01/2025,Sem prioridade,6
4ª CONTADORIA DE CUSTAS,0017205-76.2024.8.17.3130,Vara da Fazenda Pública da Comarca de Petrolina,03/02/2025,Prioridade Legal,2
4ª CONTADORIA DE CUSTAS,0021296-49.2023.8.17.3130,Vara da Fazenda Pública da Comarca de Petrolina,05/02/2025,Super prioridade,0
2ª CONTADORIA DE CUSTAS,0000042-97.2024.8.17.5130,Vara de Violência Doméstica e Familiar Contra Mulher de Petrolina,31/01/2025,Sem prioridade,5
2ª CONTADORIA DE CUSTAS,0000082-50.2022.8.17.5130,Vara de Violência Doméstica e Familiar Contra Mulher de Petrolina,31/01/2025,Sem prioridade,5
2ª CONTADORIA DE CUSTAS,0000428-16.2024.8.17.3130,Vara de Violência Doméstica e Familiar Contra Mulher de Petrolina,03/02/2025,Sem prioridade,2
2ª CONTADORIA DE CUSTAS,0000515-20.2023.8.17.5130,Vara de Violência Doméstica e Familiar Contra Mulher de Petrolina,03/02/2025,Sem prioridade,2
2ª CONTADORIA DE CUSTAS,0000530-52.2024.8.17.5130,Vara de Violência Doméstica e Familiar Contra Mulher de Petrolina,03/02/2025,Sem prioridade,2
2ª CONTADORIA DE CUSTAS,0000567-50.2022.8.17.5130,Vara de Violência Doméstica e Familiar Contra Mulher de Petrolina,03/02/2025,Sem prioridade,2
2ª CONTADORIA DE CUSTAS,0000757-13.2022.8.17.5130,Vara de Violência Doméstica e Familiar Contra Mulher de Petrolina,03/02/2025,Sem prioridade,2
2ª CONTADORIA DE CUSTAS,0001690-56.2023.8.17.6130,Vara de Violência Doméstica e Familiar Contra Mulher de Petrolina,31/01/2025,Sem prioridade,5
2ª CONTADORIA DE CUSTAS,0002164-27.2023.8.17.6130,Vara de Violência Doméstica e Familiar Contra Mulher de Petrolina,01/02/2025,Sem prioridade,4
2ª CONTADORIA DE CUSTAS,0003864-08.2020.8.17.1130,Vara de Violência Doméstica e Familiar Contra Mulher de Petrolina,03/02/2025,Sem prioridade,2
2ª CONTADORIA DE CUSTAS,0006834-24.2022.8.17.3130,Vara de Violência Doméstica e Familiar Contra Mulher de Petrolina,31/01/2025,Sem prioridade,5
2ª CONTADORIA DE CUSTAS,0009829-44.2021.8.17.3130,Vara de Violência Doméstica e Familiar Contra Mulher de Petrolina,03/02/2025,Sem prioridade,2
2ª CONTADORIA DE CUSTAS,0012238-56.2022.8.17.3130,Vara de Violência Doméstica e Familiar Contra Mulher de Petrolina,01/02/2025,Sem prioridade,4
2ª CONTADORIA DE CUSTAS,0015962-34.2023.8.17.3130,Vara de Violência Doméstica e Familiar Contra Mulher de Petrolina,03/02/2025,Sem prioridade,2
6ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000310-90.2018.8.17.3440,1ª Vara da Comarca de Petrolândia,17/01/2025,Sem prioridade,19
6ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000641-97.2014.8.17.1440,1ª Vara da Comarca de Petrolândia,23/01/2025,Prioridade Legal,13
7ª CONTADORIA DE CUSTAS,0000670-73.2022.8.17.3120,1ª Vara da Comarca de Petrolândia,04/02/2025,Sem prioridade,1
7ª CONTADORIA DE CUSTAS,0000864-78.2019.8.17.3120,1ª Vara da Comarca de Petrolândia,05/02/2025,Prioridade Legal,0
6ª CONTADORIA DE CÁLCULOS JUDICIAIS,0001365-91.2014.8.17.1120,1ª Vara da Comarca de Petrolândia,23/01/2025,Prioridade Legal,13
6ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000089-24.2023.8.17.3120,2ª Vara da Comarca de Petrolândia,20/01/2025,Prioridade Legal,16
6ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000110-11.2008.8.17.1120,2ª Vara da Comarca de Petrolândia,05/02/2025,Sem prioridade,0
7ª CONTADORIA DE CUSTAS,0000246-94.2023.8.17.3120,2ª Vara da Comarca de Petrolândia,05/02/2025,Sem prioridade,0
7ª CONTADORIA DE CUSTAS,0000478-48.2019.8.17.3120,2ª Vara da Comarca de Petrolândia,31/01/2025,Prioridade Legal,5
6ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000639-30.2014.8.17.1440,2ª Vara da Comarca de Petrolândia,03/12/2024,Prioridade Legal,64
5ª CONTADORIA DE CUSTAS,0000012-90.2021.8.17.3150,Vara Única da Comarca de Pombos,03/02/2025,Sem prioridade,2
4ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000032-52.2019.8.17.3150,Vara Única da Comarca de Pombos,05/02/2025,Sem prioridade,0
4ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000118-57.2018.8.17.3150,Vara Única da Comarca de Pombos,26/01/2025,Sem prioridade,10
4ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000131-85.2020.8.17.3150,Vara Única da Comarca de Pombos,24/01/2025,Sem prioridade,12
4ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000263-50.2017.8.17.3150,Vara Única da Comarca de Pombos,28/01/2025,Prioridade Legal,8
5ª CONTADORIA DE CUSTAS,0000266-93.2014.8.17.1150,Vara Única da Comarca de Pombos,04/02/2025,Sem prioridade,1
5ª CONTADORIA DE CUSTAS,0000286-54.2021.8.17.3150,Vara Única da Comarca de Pombos,04/02/2025,Sem prioridade,0
5ª CONTADORIA DE CUSTAS,0000300-33.2024.8.17.3150,Vara Única da Comarca de Pombos,05/02/2025,Sem prioridade,0
4ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000420-86.2018.8.17.3150,Vara Única da Comarca de Pombos,18/12/2024,Sem prioridade,49
4ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000422-56.2018.8.17.3150,Vara Única da Comarca de Pombos,16/12/2024,Sem prioridade,51
5ª CONTADORIA DE CUSTAS,0000428-92.2020.8.17.3150,Vara Única da Comarca de Pombos,03/02/2025,Sem prioridade,2
5ª CONTADORIA DE CUSTAS,0000462-04.2019.8.17.3150,Vara Única da Comarca de Pombos,31/01/2025,Sem prioridade,5
5ª CONTADORIA DE CUSTAS,0000472-14.2020.8.17.3150,Vara Única da Comarca de Pombos,30/01/2025,Sem prioridade,6
5ª CONTADORIA DE CUSTAS,0000613-28.2023.8.17.3150,Vara Única da Comarca de Pombos,04/02/2025,Sem prioridade,0
4ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000691-22.2023.8.17.3150,Vara Única da Comarca de Pombos,28/01/2025,Sem prioridade,8
5ª CONTADORIA DE CUSTAS,0000875-46.2021.8.17.3150,Vara Única da Comarca de Pombos,04/02/2025,Prioridade Legal,0
4ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000990-97.2014.8.17.1150,Vara Única da Comarca de Pombos,04/02/2025,Sem prioridade,1
5ª CONTADORIA DE CUSTAS,0016818-28.2022.8.17.2420,Vara Única da Comarca de Pombos,03/02/2025,Sem prioridade,2
5ª CONTADORIA DE CUSTAS,0000030-63.2022.8.17.5030,Vara Única da Comarca de Quipapá,05/02/2025,Prioridade Legal,0
2ª CONTADORIA DE CUSTAS,0000291-45.2021.8.17.4001,11ª Vara Criminal da Capital,05/02/2025,Sem prioridade,0
2ª CONTADORIA DE CUSTAS,0000569-53.2021.8.17.5001,11ª Vara Criminal da Capital,05/02/2025,Prioridade Legal,0
2ª CONTADORIA DE CUSTAS,0000695-98.2024.8.17.5001,11ª Vara Criminal da Capital,05/02/2025,Sem prioridade,0
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0040157-22.2016.8.17.2001,11ª Vara de Família e Registro Civil da Capital,03/02/2025,Sem prioridade,2
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0060813-29.2018.8.17.2001,11ª Vara de Família e Registro Civil da Capital,18/12/2024,Sem prioridade,49
2ª CONTADORIA DE CUSTAS,0000348-63.2021.8.17.4001,12ª Vara Criminal da Capital,04/02/2025,Prioridade Legal,1
2ª CONTADORIA DE CUSTAS,0000716-78.2020.8.17.0001,12ª Vara Criminal da Capital,04/02/2025,Sem prioridade,1
2ª CONTADORIA DE CUSTAS,0001061-45.2021.8.17.5001,12ª Vara Criminal da Capital,04/02/2025,Prioridade Legal,1
2ª CONTADORIA DE CUSTAS,0002741-98.2019.8.17.0001,12ª Vara Criminal da Capital,31/01/2025,Sem prioridade,5
2ª CONTADORIA DE CUSTAS,0007246-50.2010.8.17.0001,12ª Vara Criminal da Capital,31/01/2025,Sem prioridade,5
2ª CONTADORIA DE CUSTAS,0027955-77.2008.8.17.0001,12ª Vara Criminal da Capital,31/01/2025,Sem prioridade,5
2ª CONTADORIA DE CUSTAS,0071388-24.2014.8.17.0001,12ª Vara Criminal da Capital,04/02/2025,Sem prioridade,1
2ª CONTADORIA DE CUSTAS,0012369-48.2018.8.17.0001,14ª Vara Criminal da Capital,03/02/2025,Sem prioridade,2
2ª CONTADORIA DE CUSTAS,0012842-97.2019.8.17.0001,14ª Vara Criminal da Capital,05/02/2025,Sem prioridade,0
2ª CONTADORIA DE CUSTAS,0000979-02.2024.8.17.4001,16ª Vara Criminal da Capital,04/02/2025,Sem prioridade,1
2ª CONTADORIA DE CUSTAS,0002013-57.2019.8.17.0001,17ª Vara Criminal da Capital,30/01/2025,Sem prioridade,6
2ª CONTADORIA DE CUSTAS,0010358-46.2018.8.17.0001,17ª Vara Criminal da Capital,04/02/2025,Sem prioridade,1
2ª CONTADORIA DE CUSTAS,0019012-22.2018.8.17.0001,17ª Vara Criminal da Capital,30/01/2025,Sem prioridade,6
2ª CONTADORIA DE CUSTAS,0019925-67.2019.8.17.0001,17ª Vara Criminal da Capital,30/01/2025,Sem prioridade,6
2ª CONTADORIA DE CUSTAS,0020265-50.2015.8.17.0001,17ª Vara Criminal da Capital,04/02/2025,Sem prioridade,1
2ª CONTADORIA DE CUSTAS,0036971-79.2013.8.17.0001,17ª Vara Criminal da Capital,30/01/2025,Sem prioridade,6
2ª CONTADORIA DE CUSTAS,0063145-91.2014.8.17.0001,17ª Vara Criminal da Capital,28/01/2025,Sem prioridade,8
2ª CONTADORIA DE CUSTAS,0067800-09.2014.8.17.0001,17ª Vara Criminal da Capital,31/01/2025,Sem prioridade,5
2ª CONTADORIA DE CUSTAS,0001097-82.2024.8.17.5001,18ª Vara Criminal da Capital,05/02/2025,Sem prioridade,0
2ª CONTADORIA DE CUSTAS,0074600-23.2021.8.17.2001,18ª Vara Criminal da Capital,05/02/2025,Sem prioridade,0
2ª CONTADORIA DE CUSTAS,0002285-80.2021.8.17.0001,19ª Vara Criminal da Capital,31/01/2025,Sem prioridade,5
2ª CONTADORIA DE CUSTAS,0015306-65.2017.8.17.0001,19ª Vara Criminal da Capital,01/02/2025,Sem prioridade,4
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000156-20.2012.8.17.0001,1ª Vara da Fazenda Pública da Capital,22/01/2025,Sem prioridade,14
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0023276-92.2012.8.17.0001,1ª Vara da Fazenda Pública da Capital,30/01/2025,Sem prioridade,6
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0025658-62.2018.8.17.2001,1ª Vara da Fazenda Pública da Capital,05/02/2025,Prioridade Legal,0
4ª CONTADORIA DE CUSTAS,0028514-28.2020.8.17.2001,1ª Vara da Fazenda Pública da Capital,05/02/2025,Sem prioridade,0
4ª CONTADORIA DE CUSTAS,0028630-05.2018.8.17.2001,1ª Vara da Fazenda Pública da Capital,05/02/2025,Sem prioridade,0
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0047615-22.2018.8.17.2001,1ª Vara da Fazenda Pública da Capital,20/01/2025,Sem prioridade,16
4ª CONTADORIA DE CUSTAS,0607637-39.1999.8.17.0001,1ª Vara da Fazenda Pública da Capital,05/02/2025,Sem prioridade,0
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000795-08.2019.8.17.2001,1ª Vara de Acidentes de Trabalho da Capital,04/02/2025,Sem prioridade,1
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0001078-65.2018.8.17.2001,1ª Vara de Acidentes de Trabalho da Capital,04/02/2025,Sem prioridade,1
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0020430-34.2014.8.17.0001,1ª Vara de Acidentes de Trabalho da Capital,05/02/2025,Sem prioridade,0
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0021914-93.2017.8.17.2001,1ª Vara de Acidentes de Trabalho da Capital,29/01/2025,Sem prioridade,7
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0023320-52.2017.8.17.2001,1ª Vara de Acidentes de Trabalho da Capital,04/02/2025,Sem prioridade,1
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0152810-54.2022.8.17.2001,1ª Vara de Acidentes de Trabalho da Capital,29/01/2025,Sem prioridade,7
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0154584-22.2022.8.17.2001,1ª Vara de Acidentes de Trabalho da Capital,21/01/2025,Sem prioridade,15
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0021531-52.2016.8.17.2001,1ª Vara de Família e Registro Civil da Capital,24/01/2025,Sem prioridade,12
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0002034-04.2017.8.17.0001,1ª Vara de Sucessões e Registros Públicos da Capital,23/01/2025,Sem prioridade,13
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0014151-32.2014.8.17.0001,1ª Vara de Sucessões e Registros Públicos da Capital,03/02/2025,Sem prioridade,2
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0019681-08.2000.8.17.0001,1ª Vara de Sucessões e Registros Públicos da Capital,18/12/2024,Sem prioridade,49
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0025116-06.2013.8.17.0001,1ª Vara de Sucessões e Registros Públicos da Capital,23/01/2025,Sem prioridade,13
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0025829-14.2021.8.17.2001,1ª Vara de Sucessões e Registros Públicos da Capital,16/12/2024,Sem prioridade,51
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0031495-93.2021.8.17.2001,1ª Vara de Sucessões e Registros Públicos da Capital,05/02/2025,Prioridade Legal,0
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0044754-29.2019.8.17.2001,1ª Vara de Sucessões e Registros Públicos da Capital,20/01/2025,Sem prioridade,16
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0054766-64.2014.8.17.0001,1ª Vara de Sucessões e Registros Públicos da Capital,24/01/2025,Sem prioridade,12
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0056038-68.2018.8.17.2001,1ª Vara de Sucessões e Registros Públicos da Capital,23/01/2025,Sem prioridade,13
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0059708-75.2022.8.17.2001,1ª Vara de Sucessões e Registros Públicos da Capital,21/01/2025,Prioridade Legal,15
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0060354-51.2023.8.17.2001,1ª Vara de Sucessões e Registros Públicos da Capital,23/01/2025,Prioridade Legal,13
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0062664-65.2013.8.17.0001,1ª Vara de Sucessões e Registros Públicos da Capital,30/01/2025,Sem prioridade,6
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0064993-15.2023.8.17.2001,1ª Vara de Sucessões e Registros Públicos da Capital,13/01/2025,Sem prioridade,23
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0066711-13.2024.8.17.2001,1ª Vara de Sucessões e Registros Públicos da Capital,05/02/2025,Prioridade Legal,0
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0066992-68.1995.8.17.0001,1ª Vara de Sucessões e Registros Públicos da Capital,24/01/2025,Sem prioridade,12
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0070562-02.2020.8.17.2001,1ª Vara de Sucessões e Registros Públicos da Capital,18/12/2024,Sem prioridade,49
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0088356-31.2023.8.17.2001,1ª Vara de Sucessões e Registros Públicos da Capital,31/01/2025,Prioridade Legal,5
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0114302-68.2024.8.17.2001,1ª Vara de Sucessões e Registros Públicos da Capital,21/01/2025,Prioridade Legal,15
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0132854-18.2023.8.17.2001,1ª Vara de Sucessões e Registros Públicos da Capital,19/12/2024,Prioridade Legal,48
4ª CONTADORIA DE CUSTAS,0000885-36.2018.8.17.0001,1ª Vara dos Executivos Fiscais Estaduais da Capital,05/02/2025,Sem prioridade,0
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0042190-48.2017.8.17.2001,1ª Vara dos Executivos Fiscais Estaduais da Capital,03/02/2025,Sem prioridade,2
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0052787-63.1997.8.17.0001,1ª Vara dos Executivos Fiscais Estaduais da Capital,30/01/2025,Sem prioridade,6
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0059146-19.2003.8.17.0001,1ª Vara dos Executivos Fiscais Estaduais da Capital,28/01/2025,Sem prioridade,8
4ª CONTADORIA DE CUSTAS,0063250-39.2012.8.17.0001,1ª Vara dos Executivos Fiscais Estaduais da Capital,04/02/2025,Sem prioridade,1
2ª CONTADORIA DE CUSTAS,0000340-59.2022.8.17.5001,2ª Vara Criminal da Capital,31/01/2025,Sem prioridade,5
2ª CONTADORIA DE CUSTAS,0000530-30.2022.8.17.6130,2ª Vara Criminal da Capital,04/02/2025,Sem prioridade,1
2ª CONTADORIA DE CUSTAS,0000598-98.2024.8.17.5001,2ª Vara Criminal da Capital,04/02/2025,Sem prioridade,1
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0012455-96.2019.8.17.2001,2ª Vara da Fazenda Pública da Capital,04/02/2025,Prioridade Legal,1
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0019156-05.2021.8.17.2001,2ª Vara da Fazenda Pública da Capital,16/01/2025,Sem prioridade,20
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0030491-60.2017.8.17.2001,2ª Vara da Fazenda Pública da Capital,09/01/2025,Prioridade Legal,27
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0047109-17.2016.8.17.2001,2ª Vara da Fazenda Pública da Capital,04/02/2025,Sem prioridade,1
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0068643-70.2023.8.17.2001,2ª Vara da Fazenda Pública da Capital,31/01/2025,Sem prioridade,5
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0083756-06.2019.8.17.2001,2ª Vara da Fazenda Pública da Capital,10/01/2025,Sem prioridade,26
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0112253-88.2023.8.17.2001,2ª Vara da Fazenda Pública da Capital,30/01/2025,Sem prioridade,6
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0132049-42.2009.8.17.0001,2ª Vara da Fazenda Pública da Capital,29/01/2025,Sem prioridade,7
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0163215-52.2022.8.17.2001,2ª Vara da Fazenda Pública da Capital,03/12/2024,Sem prioridade,64
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0006149-39.2015.8.17.0001,2ª Vara de Acidentes de Trabalho da Capital,15/01/2025,Sem prioridade,21
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0009197-69.2016.8.17.0001,2ª Vara de Acidentes de Trabalho da Capital,13/01/2025,Sem prioridade,23
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0016041-76.2018.8.17.2810,2ª Vara de Acidentes de Trabalho da Capital,09/01/2025,Sem prioridade,27
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0062801-92.1986.8.17.0001,2ª Vara de Acidentes de Trabalho da Capital,23/01/2025,Prioridade Legal,13
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0102470-15.2010.8.17.0001,2ª Vara de Acidentes de Trabalho da Capital,28/01/2025,Sem prioridade,8
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0127157-84.2021.8.17.2001,2ª Vara de Acidentes de Trabalho da Capital,13/12/2024,Sem prioridade,54
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0008574-43.2021.8.17.2001,2ª Vara de Família e Registro Civil da Capital,03/02/2025,Prioridade Legal,2
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0083719-37.2023.8.17.2001,2ª Vara de Família e Registro Civil da Capital,08/01/2025,Sem prioridade,28
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000007-96.2016.8.17.2001,2ª Vara de Sucessões e Registros Públicos da Capital,05/02/2025,Prioridade Legal,0
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000357-22.2006.8.17.0001,2ª Vara de Sucessões e Registros Públicos da Capital,15/01/2025,Sem prioridade,21
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0001879-69.2015.8.17.0001,2ª Vara de Sucessões e Registros Públicos da Capital,20/01/2025,Sem prioridade,16
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0013364-75.2018.8.17.2001,2ª Vara de Sucessões e Registros Públicos da Capital,04/02/2025,Sem prioridade,1
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0016249-62.2018.8.17.2001,2ª Vara de Sucessões e Registros Públicos da Capital,20/01/2025,Sem prioridade,16
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0017248-66.1979.8.17.0001,2ª Vara de Sucessões e Registros Públicos da Capital,13/01/2025,Sem prioridade,23
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0024286-05.2023.8.17.2001,2ª Vara de Sucessões e Registros Públicos da Capital,31/01/2025,Prioridade Legal,5
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0027903-07.2022.8.17.2001,2ª Vara de Sucessões e Registros Públicos da Capital,17/01/2025,Sem prioridade,19
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0028871-71.2021.8.17.2001,2ª Vara de Sucessões e Registros Públicos da Capital,22/01/2025,Sem prioridade,14
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0031427-23.2007.8.17.0001,2ª Vara de Sucessões e Registros Públicos da Capital,20/01/2025,Sem prioridade,16
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0035480-65.2024.8.17.2001,2ª Vara de Sucessões e Registros Públicos da Capital,16/01/2025,Sem prioridade,20
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0037673-30.2010.8.17.0001,2ª Vara de Sucessões e Registros Públicos da Capital,23/01/2025,Sem prioridade,13
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0041064-03.2004.8.17.0001,2ª Vara de Sucessões e Registros Públicos da Capital,16/01/2025,Sem prioridade,20
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0042651-55.2007.8.17.0001,2ª Vara de Sucessões e Registros Públicos da Capital,16/12/2024,Sem prioridade,51
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0047975-44.2024.8.17.2001,2ª Vara de Sucessões e Registros Públicos da Capital,10/01/2025,Sem prioridade,26
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0048583-13.2022.8.17.2001,2ª Vara de Sucessões e Registros Públicos da Capital,04/02/2025,Prioridade Legal,1
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0048801-75.2021.8.17.2001,2ª Vara de Sucessões e Registros Públicos da Capital,10/01/2025,Sem prioridade,26
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0052290-23.2021.8.17.2001,2ª Vara de Sucessões e Registros Públicos da Capital,04/02/2025,Sem prioridade,1
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0061902-98.2003.8.17.0001,2ª Vara de Sucessões e Registros Públicos da Capital,10/01/2025,Prioridade Legal,26
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0071087-18.2019.8.17.2001,2ª Vara de Sucessões e Registros Públicos da Capital,16/01/2025,Sem prioridade,20
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0073056-34.2020.8.17.2001,2ª Vara de Sucessões e Registros Públicos da Capital,18/12/2024,Sem prioridade,49
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0097830-89.2024.8.17.2001,2ª Vara de Sucessões e Registros Públicos da Capital,05/02/2025,Sem prioridade,0
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0107903-34.2009.8.17.0001,2ª Vara de Sucessões e Registros Públicos da Capital,19/12/2024,Sem prioridade,48
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0161394-13.2022.8.17.2001,2ª Vara de Sucessões e Registros Públicos da Capital,31/01/2025,Prioridade Legal,5
